"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"20-Mar-2024","EQ","1,252.00","1,272.00","1,247.00","1,252.25","1,261.50","1,264.30","1,261.20","1,416.30","981.05","11,39,621","1,43,72,89,221.70","66,226"
"19-Mar-2024","EQ","1,270.00","1,272.65","1,248.90","1,272.65","1,251.40","1,252.25","1,256.62","1,416.30","981.05","12,43,420","1,56,25,09,586.15","68,800"
"18-Mar-2024","EQ","1,282.00","1,287.45","1,268.05","1,282.20","1,273.50","1,272.65","1,278.39","1,416.30","981.05","6,30,807","80,64,17,798.15","53,084"
"15-Mar-2024","EQ","1,293.00","1,293.00","1,268.50","1,293.35","1,278.45","1,282.20","1,279.43","1,416.30","981.05","24,99,025","3,19,73,35,380.10","94,646"
"14-Mar-2024","EQ","1,272.00","1,297.45","1,258.05","1,277.20","1,290.30","1,293.35","1,282.20","1,416.30","981.05","21,29,097","2,72,99,38,570.20","1,10,146"
"13-Mar-2024","EQ","1,292.30","1,299.40","1,266.30","1,292.30","1,269.00","1,277.20","1,279.45","1,416.30","981.05","20,01,399","2,56,06,81,737.25","77,395"
"12-Mar-2024","EQ","1,295.00","1,307.65","1,277.70","1,289.00","1,290.00","1,292.30","1,291.13","1,416.30","981.05","19,63,068","2,53,45,83,738.25","85,467"
"11-Mar-2024","EQ","1,288.15","1,296.30","1,275.50","1,288.15","1,291.00","1,289.00","1,288.00","1,416.30","981.05","15,77,732","2,03,21,17,170.50","68,848"
"07-Mar-2024","EQ","1,275.00","1,293.10","1,265.55","1,271.00","1,283.20","1,288.15","1,281.70","1,416.30","981.05","20,73,691","2,65,78,50,269.40","94,123"
"06-Mar-2024","EQ","1,267.50","1,274.35","1,250.10","1,272.50","1,271.00","1,271.00","1,261.48","1,416.30","981.05","20,64,350","2,60,41,34,310.50","94,379"
"05-Mar-2024","EQ","1,274.90","1,279.90","1,259.10","1,280.05","1,270.60","1,272.50","1,271.83","1,416.30","981.05","14,20,379","1,80,64,78,256.30","91,152"
"04-Mar-2024","EQ","1,275.60","1,285.50","1,270.10","1,272.50","1,280.80","1,280.05","1,277.72","1,416.30","981.05","18,43,831","2,35,59,07,739.75","79,537"
"02-Mar-2024","EQ","1,278.00","1,282.00","1,271.00","1,271.80","1,271.90","1,272.50","1,274.88","1,416.30","981.05","2,17,683","27,75,19,800.50","6,538"
"01-Mar-2024","EQ","1,287.00","1,287.00","1,268.00","1,273.85","1,273.00","1,271.80","1,275.29","1,416.30","981.05","15,60,034","1,98,94,90,077.70","1,00,599"
"29-Feb-2024","EQ","1,280.00","1,285.20","1,264.25","1,285.85","1,278.90","1,273.85","1,275.31","1,416.30","981.05","22,51,498","2,87,13,47,959.85","1,19,463"
"28-Feb-2024","EQ","1,302.00","1,306.05","1,271.00","1,296.05","1,275.00","1,285.85","1,296.66","1,416.30","981.05","12,89,779","1,67,24,05,215.20","90,157"
"27-Feb-2024","EQ","1,295.00","1,305.05","1,283.70","1,298.25","1,293.25","1,296.05","1,295.42","1,416.30","981.05","14,88,661","1,92,84,42,169.55","81,153"
"26-Feb-2024","EQ","1,322.25","1,324.90","1,295.00","1,322.25","1,295.80","1,298.25","1,301.92","1,416.30","981.05","11,96,507","1,55,77,57,862.35","77,328"
"23-Feb-2024","EQ","1,338.90","1,342.55","1,316.30","1,328.10","1,319.90","1,322.25","1,329.57","1,416.30","981.05","16,60,506","2,20,77,53,978.00","74,224"
"22-Feb-2024","EQ","1,307.00","1,330.50","1,299.35","1,296.60","1,325.00","1,328.10","1,315.33","1,416.30","981.05","22,01,424","2,89,56,05,544.50","1,20,069"
"21-Feb-2024","EQ","1,320.00","1,325.00","1,292.20","1,320.55","1,298.55","1,296.60","1,309.26","1,416.30","981.05","17,69,508","2,31,67,39,662.50","67,783"
"20-Feb-2024","EQ","1,310.00","1,323.65","1,302.00","1,310.00","1,323.00","1,320.55","1,312.39","1,416.30","981.05","21,13,200","2,77,33,41,468.00","89,941"
"19-Feb-2024","EQ","1,302.95","1,318.00","1,287.45","1,302.55","1,308.30","1,310.00","1,305.79","1,416.30","981.05","14,96,111","1,95,36,06,928.00","71,193"
"16-Feb-2024","EQ","1,305.10","1,309.20","1,298.00","1,300.35","1,300.40","1,302.55","1,302.43","1,416.30","981.05","19,94,659","2,59,79,12,989.90","81,092"
"15-Feb-2024","EQ","1,304.70","1,308.00","1,291.55","1,292.90","1,299.35","1,300.35","1,300.62","1,416.30","981.05","17,03,763","2,21,59,54,346.60","87,600"
"14-Feb-2024","EQ","1,310.00","1,319.95","1,282.65","1,328.45","1,291.10","1,292.90","1,294.69","1,416.30","981.05","34,26,103","4,43,57,34,287.30","1,32,735"
"13-Feb-2024","EQ","1,321.95","1,334.80","1,300.00","1,318.80","1,334.80","1,328.45","1,316.49","1,416.30","981.05","11,27,361","1,48,41,62,645.60","1,03,251"
"12-Feb-2024","EQ","1,318.40","1,331.00","1,311.10","1,311.05","1,317.10","1,318.80","1,321.42","1,416.30","981.05","11,49,683","1,51,92,11,486.75","67,000"
"09-Feb-2024","EQ","1,317.00","1,321.45","1,305.95","1,309.25","1,310.00","1,311.05","1,311.77","1,416.30","981.05","10,85,349","1,42,37,27,984.10","78,853"
"08-Feb-2024","EQ","1,326.00","1,329.65","1,302.00","1,318.00","1,310.00","1,309.25","1,310.98","1,416.30","981.05","23,08,756","3,02,67,42,084.95","1,41,215"
"07-Feb-2024","EQ","1,351.50","1,358.70","1,314.05","1,351.05","1,315.00","1,318.00","1,328.44","1,416.30","981.05","20,04,588","2,66,29,77,766.05","74,156"
"06-Feb-2024","EQ","1,330.00","1,362.40","1,328.10","1,332.75","1,355.10","1,351.05","1,349.05","1,416.30","981.05","27,13,529","3,66,06,93,775.10","1,08,028"
"05-Feb-2024","EQ","1,345.80","1,353.10","1,328.00","1,338.10","1,332.60","1,332.75","1,341.44","1,416.30","981.05","9,53,919","1,27,96,24,094.65","60,068"
"02-Feb-2024","EQ","1,323.50","1,354.00","1,323.05","1,312.50","1,340.20","1,338.10","1,338.99","1,416.30","981.05","18,38,847","2,46,22,00,628.90","1,02,017"
"01-Feb-2024","EQ","1,330.00","1,336.35","1,309.75","1,333.65","1,313.30","1,312.50","1,320.65","1,416.30","981.05","22,86,420","3,01,95,52,779.95","94,124"
"31-Jan-2024","EQ","1,318.10","1,336.00","1,312.30","1,317.85","1,330.00","1,333.65","1,326.09","1,416.30","981.05","17,98,462","2,38,49,19,879.70","1,00,001"
"30-Jan-2024","EQ","1,323.95","1,340.95","1,315.00","1,314.35","1,319.45","1,317.85","1,327.28","1,416.30","981.05","22,93,154","3,04,36,47,325.20","77,946"
"29-Jan-2024","EQ","1,338.00","1,338.00","1,311.00","1,322.05","1,316.40","1,314.35","1,320.23","1,416.30","981.05","24,95,791","3,29,50,07,768.95","1,03,180"
"25-Jan-2024","EQ","1,348.00","1,356.35","1,312.05","1,407.95","1,325.00","1,322.05","1,330.70","1,416.30","981.05","84,24,862","11,21,09,67,101.65","2,93,897"
"24-Jan-2024","EQ","1,372.95","1,410.50","1,365.55","1,366.65","1,405.00","1,407.95","1,389.95","1,416.30","981.05","20,08,135","2,79,12,10,337.40","1,03,827"
"23-Jan-2024","EQ","1,396.50","1,416.30","1,356.75","1,385.60","1,365.20","1,366.65","1,388.46","1,416.30","981.05","26,83,661","3,72,61,47,936.40","1,32,755"
"20-Jan-2024","EQ","1,405.00","1,406.20","1,376.00","1,389.90","1,385.00","1,385.60","1,391.79","1,406.20","981.05","10,01,018","1,39,32,05,096.15","38,662"
"19-Jan-2024","EQ","1,373.90","1,397.85","1,355.00","1,355.15","1,390.65","1,389.90","1,384.55","1,401.50","981.05","44,63,826","6,18,03,92,960.70","1,94,608"
"18-Jan-2024","EQ","1,326.70","1,369.50","1,306.00","1,326.75","1,358.00","1,355.15","1,342.32","1,401.50","981.05","45,33,782","6,08,58,07,482.00","1,67,235"
"17-Jan-2024","EQ","1,306.00","1,334.50","1,305.25","1,320.40","1,333.00","1,326.75","1,323.31","1,401.50","981.05","23,13,059","3,06,08,86,904.10","1,33,308"
"16-Jan-2024","EQ","1,330.10","1,332.20","1,310.50","1,337.65","1,321.05","1,320.40","1,319.87","1,401.50","981.05","18,83,106","2,48,54,56,665.25","95,335"
"15-Jan-2024","EQ","1,335.00","1,401.50","1,333.85","1,308.05","1,334.00","1,337.65","1,357.16","1,401.50","981.05","60,12,767","8,16,02,67,553.55","2,43,064"
"12-Jan-2024","EQ","1,271.80","1,311.75","1,267.00","1,249.40","1,308.00","1,308.05","1,299.39","1,333.05","981.05","50,23,455","6,52,74,10,321.35","2,03,278"
"11-Jan-2024","EQ","1,240.90","1,261.80","1,240.90","1,240.90","1,249.00","1,249.40","1,251.80","1,333.05","981.05","9,30,492","1,16,47,89,979.35","79,256"
"10-Jan-2024","EQ","1,236.50","1,246.45","1,228.30","1,235.65","1,239.50","1,240.90","1,239.46","1,333.05","981.05","8,08,638","1,00,22,74,339.65","48,318"
"09-Jan-2024","EQ","1,240.55","1,251.20","1,232.60","1,228.95","1,238.40","1,235.65","1,242.22","1,333.05","981.05","9,94,439","1,23,53,08,782.25","62,494"
"08-Jan-2024","EQ","1,250.20","1,254.25","1,221.40","1,248.30","1,223.00","1,228.95","1,234.56","1,333.05","981.05","13,20,667","1,63,04,36,710.40","1,00,460"
"05-Jan-2024","EQ","1,254.90","1,271.85","1,245.55","1,247.50","1,249.75","1,248.30","1,257.02","1,333.05","981.05","17,56,868","2,20,84,11,648.95","1,06,979"
"04-Jan-2024","EQ","1,250.10","1,254.70","1,231.70","1,244.20","1,249.00","1,247.50","1,240.56","1,333.05","981.05","33,55,191","4,16,23,07,601.35","1,04,292"
"03-Jan-2024","EQ","1,265.00","1,274.00","1,240.00","1,278.10","1,241.00","1,244.20","1,252.06","1,333.05","981.05","22,31,707","2,79,42,23,788.15","1,05,571"
"02-Jan-2024","EQ","1,298.00","1,299.10","1,272.85","1,297.15","1,279.00","1,278.10","1,279.52","1,333.05","981.05","16,15,064","2,06,65,06,398.45","79,628"
"01-Jan-2024","EQ","1,273.00","1,303.80","1,265.25","1,272.65","1,292.70","1,297.15","1,291.24","1,333.05","981.05","17,76,828","2,29,43,17,512.65","93,141"
"29-Dec-2023","EQ","1,285.95","1,291.95","1,268.10","1,285.95","1,272.80","1,272.65","1,276.35","1,333.05","981.05","11,87,193","1,51,52,70,248.60","81,226"
"28-Dec-2023","EQ","1,285.00","1,289.00","1,270.55","1,280.15","1,287.00","1,285.95","1,281.95","1,333.05","981.05","22,84,964","2,92,92,02,846.20","1,03,606"
"27-Dec-2023","EQ","1,287.90","1,291.50","1,267.25","1,282.00","1,278.30","1,280.15","1,278.07","1,333.05","981.05","15,84,695","2,02,53,58,454.35","73,057"
"26-Dec-2023","EQ","1,275.00","1,288.75","1,260.55","1,275.15","1,280.00","1,282.00","1,277.64","1,333.05","981.05","17,20,830","2,19,85,96,075.85","72,021"
"22-Dec-2023","EQ","1,260.00","1,280.90","1,242.50","1,250.10","1,272.00","1,275.15","1,260.36","1,333.05","981.05","22,97,352","2,89,54,98,295.05","1,02,975"
"21-Dec-2023","EQ","1,232.00","1,258.55","1,226.00","1,248.60","1,250.00","1,250.10","1,246.37","1,333.05","981.05","33,37,533","4,15,97,94,846.05","1,06,031"
"20-Dec-2023","EQ","1,291.00","1,314.00","1,238.20","1,281.45","1,240.00","1,248.60","1,276.83","1,333.05","981.05","28,60,865","3,65,28,38,678.45","1,04,221"
"19-Dec-2023","EQ","1,300.00","1,300.95","1,269.20","1,291.75","1,281.00","1,281.45","1,279.39","1,333.05","981.05","17,17,860","2,19,78,07,760.30","73,751"
"18-Dec-2023","EQ","1,305.00","1,333.05","1,286.45","1,306.10","1,290.00","1,291.75","1,310.58","1,333.05","981.05","26,71,348","3,50,10,05,974.40","97,390"
"15-Dec-2023","EQ","1,270.00","1,324.80","1,262.50","1,264.70","1,307.50","1,306.10","1,303.86","1,324.80","981.05","59,00,381","7,69,32,59,229.65","1,95,657"
"14-Dec-2023","EQ","1,235.00","1,269.80","1,230.15","1,216.10","1,260.70","1,264.70","1,257.45","1,320.00","981.05","52,87,733","6,64,90,80,157.65","1,91,845"
"13-Dec-2023","EQ","1,226.00","1,233.95","1,197.05","1,226.15","1,217.00","1,216.10","1,209.76","1,320.00","981.05","30,25,706","3,66,03,76,323.30","79,245"
"12-Dec-2023","EQ","1,237.95","1,245.00","1,218.65","1,233.30","1,226.00","1,226.15","1,233.14","1,320.00","981.05","11,14,846","1,37,47,56,009.85","64,761"
"11-Dec-2023","EQ","1,231.00","1,240.50","1,225.30","1,225.30","1,231.50","1,233.30","1,234.74","1,320.00","981.05","15,58,876","1,92,48,10,394.90","66,639"
"08-Dec-2023","EQ","1,230.00","1,237.95","1,217.25","1,223.25","1,224.10","1,225.30","1,226.87","1,320.00","981.05","26,42,571","3,24,21,01,136.90","79,775"
"07-Dec-2023","EQ","1,226.00","1,231.00","1,220.10","1,225.20","1,222.00","1,223.25","1,225.03","1,320.00","981.05","10,76,885","1,31,92,21,023.45","60,193"
"06-Dec-2023","EQ","1,223.00","1,247.00","1,218.65","1,220.60","1,225.90","1,225.20","1,226.76","1,320.00","981.05","26,37,916","3,23,60,94,284.05","64,885"
"05-Dec-2023","EQ","1,224.00","1,226.25","1,208.85","1,223.90","1,222.95","1,220.60","1,215.83","1,320.00","981.05","14,99,843","1,82,35,56,369.20","61,251"
"04-Dec-2023","EQ","1,238.00","1,249.20","1,218.00","1,220.55","1,224.90","1,223.90","1,226.55","1,320.00","981.05","15,81,599","1,93,99,17,044.60","66,880"
"01-Dec-2023","EQ","1,226.80","1,226.80","1,211.55","1,220.95","1,220.30","1,220.55","1,218.63","1,320.00","981.05","10,17,856","1,24,03,93,390.75","51,674"
"30-Nov-2023","EQ","1,222.00","1,228.30","1,208.70","1,221.70","1,219.75","1,220.95","1,219.13","1,320.00","981.05","29,78,406","3,63,10,78,663.40","88,499"
"29-Nov-2023","EQ","1,207.00","1,234.60","1,206.65","1,202.40","1,222.10","1,221.70","1,224.63","1,320.00","981.05","18,98,448","2,32,49,00,062.95","87,515"
"28-Nov-2023","EQ","1,195.10","1,209.00","1,186.00","1,197.85","1,208.00","1,202.40","1,196.31","1,320.00","981.05","9,10,795","1,08,95,97,170.85","45,464"
"24-Nov-2023","EQ","1,212.05","1,214.95","1,195.10","1,210.90","1,197.20","1,197.85","1,204.11","1,320.00","981.05","8,84,921","1,06,55,41,367.45","62,712"
"23-Nov-2023","EQ","1,215.00","1,220.90","1,206.95","1,215.40","1,211.75","1,210.90","1,212.30","1,320.00","981.05","6,51,637","78,99,82,746.95","34,858"
"22-Nov-2023","EQ","1,205.00","1,218.00","1,204.00","1,204.50","1,215.90","1,215.40","1,213.47","1,320.00","981.05","7,50,622","91,08,58,138.00","49,510"
"21-Nov-2023","EQ","1,219.95","1,221.15","1,200.40","1,211.80","1,202.00","1,204.50","1,207.39","1,320.00","981.05","11,29,326","1,36,35,41,510.50","52,079"
"20-Nov-2023","EQ","1,204.90","1,222.50","1,202.75","1,202.75","1,211.00","1,211.80","1,212.79","1,320.00","981.05","10,77,366","1,30,66,13,443.10","46,952"
"17-Nov-2023","EQ","1,212.20","1,213.95","1,198.00","1,207.20","1,200.85","1,202.75","1,204.41","1,320.00","981.05","11,76,628","1,41,71,38,320.45","56,751"
"16-Nov-2023","EQ","1,175.00","1,214.95","1,167.40","1,173.75","1,207.50","1,207.20","1,199.10","1,320.00","981.05","22,94,942","2,75,18,70,297.05","1,43,802"
"15-Nov-2023","EQ","1,145.00","1,178.85","1,143.50","1,131.35","1,174.00","1,173.75","1,169.37","1,320.00","981.05","28,16,201","3,29,31,86,141.15","86,509"
"13-Nov-2023","EQ","1,140.60","1,142.15","1,128.00","1,142.15","1,131.05","1,131.35","1,132.03","1,320.00","981.05","4,35,537","49,30,39,958.65","28,855"
"12-Nov-2023","EQ","1,146.00","1,147.15","1,140.00","1,138.15","1,140.30","1,142.15","1,143.18","1,320.00","981.05","86,328","9,86,88,278.85","6,257"
"10-Nov-2023","EQ","1,122.00","1,139.75","1,121.50","1,123.95","1,138.00","1,138.15","1,132.75","1,320.00","981.05","7,06,806","80,06,33,737.15","40,940"
"09-Nov-2023","EQ","1,140.00","1,141.00","1,117.20","1,139.15","1,123.00","1,123.95","1,123.02","1,320.00","981.05","60,42,108","6,78,54,34,918.95","99,498"
"08-Nov-2023","EQ","1,151.75","1,152.85","1,137.05","1,149.00","1,138.85","1,139.15","1,144.63","1,320.00","981.05","8,06,162","92,27,57,594.60","55,262"
"07-Nov-2023","EQ","1,142.00","1,150.30","1,136.55","1,142.15","1,149.50","1,149.00","1,145.36","1,320.00","981.05","9,02,481","1,03,36,62,801.30","53,117"
"06-Nov-2023","EQ","1,137.50","1,144.80","1,134.35","1,133.10","1,143.60","1,142.15","1,139.82","1,320.00","981.05","5,72,330","65,23,52,775.20","42,734"
"03-Nov-2023","EQ","1,124.00","1,136.00","1,116.00","1,115.50","1,135.00","1,133.10","1,131.25","1,320.00","981.05","11,08,121","1,25,35,57,448.00","62,196"
"02-Nov-2023","EQ","1,125.00","1,130.00","1,113.80","1,125.10","1,117.55","1,115.50","1,120.94","1,320.00","981.05","24,93,118","2,79,46,35,417.95","82,434"
"01-Nov-2023","EQ","1,130.95","1,138.00","1,119.95","1,133.15","1,122.95","1,125.10","1,129.19","1,320.00","981.05","12,88,497","1,45,49,58,277.25","60,198"
"31-Oct-2023","EQ","1,126.90","1,137.15","1,115.55","1,126.90","1,133.00","1,133.15","1,127.11","1,320.00","981.05","11,94,765","1,34,66,32,374.50","60,751"
