"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"27-Sep-2024","EQ","1,932.10","1,974.60","1,903.30","1,900.25","1,908.00","1,906.75","1,926.62","1,975.75","1,351.65","1,49,08,931","28,72,38,92,455.00","3,01,305"
"26-Sep-2024","EQ","1,897.80","1,917.95","1,893.00","1,895.30","1,894.00","1,900.25","1,902.94","1,975.75","1,351.65","89,52,803","17,03,66,13,838.85","2,04,902"
"25-Sep-2024","EQ","1,886.35","1,901.60","1,876.80","1,898.60","1,900.00","1,895.30","1,889.52","1,975.75","1,351.65","42,68,341","8,06,51,07,237.85","1,73,033"
"24-Sep-2024","EQ","1,888.00","1,910.90","1,871.40","1,896.45","1,900.00","1,898.60","1,888.94","1,975.75","1,351.65","72,77,616","13,74,69,48,535.65","1,81,532"
"23-Sep-2024","EQ","1,909.00","1,918.90","1,878.45","1,905.75","1,895.00","1,896.45","1,890.26","1,975.75","1,351.65","36,36,672","6,87,42,60,634.45","1,33,793"
"20-Sep-2024","EQ","1,905.00","1,915.00","1,867.40","1,894.20","1,910.00","1,905.75","1,902.04","1,975.75","1,351.65","1,52,42,974","28,99,27,78,817.95","3,46,786"
"19-Sep-2024","EQ","1,910.60","1,924.90","1,878.80","1,892.15","1,897.00","1,894.20","1,894.84","1,975.75","1,351.65","79,76,570","15,11,43,09,893.55","2,19,801"
"18-Sep-2024","EQ","1,938.75","1,938.75","1,881.30","1,952.55","1,892.35","1,892.15","1,898.20","1,975.75","1,351.65","63,85,468","12,12,08,91,191.90","2,52,266"
"17-Sep-2024","EQ","1,947.75","1,958.45","1,942.15","1,950.25","1,950.00","1,952.55","1,951.76","1,975.75","1,351.65","27,93,127","5,45,15,01,004.50","1,42,203"
"16-Sep-2024","EQ","1,945.75","1,952.00","1,933.05","1,944.10","1,946.00","1,950.25","1,943.67","1,975.75","1,351.65","15,70,181","3,05,19,12,524.40","72,563"
"13-Sep-2024","EQ","1,950.45","1,958.60","1,935.65","1,950.45","1,943.00","1,944.10","1,948.85","1,975.75","1,351.65","38,43,127","7,48,96,65,426.75","1,20,139"
"12-Sep-2024","EQ","1,925.00","1,956.40","1,910.80","1,910.15","1,943.80","1,950.45","1,933.56","1,975.75","1,351.65","85,55,092","16,54,17,70,366.05","2,19,622"
"11-Sep-2024","EQ","1,914.70","1,926.00","1,905.00","1,912.30","1,912.95","1,910.15","1,915.80","1,975.75","1,351.65","53,12,946","10,17,85,52,300.90","2,54,659"
"10-Sep-2024","EQ","1,904.90","1,935.00","1,896.00","1,894.65","1,914.15","1,912.30","1,920.51","1,975.75","1,351.65","69,09,600","13,26,99,85,403.85","2,65,300"
"09-Sep-2024","EQ","1,890.00","1,920.85","1,889.00","1,901.85","1,903.00","1,894.65","1,905.13","1,975.75","1,351.65","47,72,612","9,09,24,31,539.80","1,86,509"
"06-Sep-2024","EQ","1,922.00","1,936.50","1,896.85","1,933.15","1,904.00","1,901.85","1,908.09","1,975.75","1,351.65","58,48,106","11,15,87,20,885.65","1,90,652"
"05-Sep-2024","EQ","1,926.25","1,940.00","1,909.60","1,922.45","1,933.00","1,933.15","1,924.01","1,975.75","1,351.65","40,81,810","7,85,34,28,072.45","1,48,492"
"04-Sep-2024","EQ","1,921.10","1,927.20","1,900.05","1,941.25","1,920.70","1,922.45","1,913.05","1,975.75","1,351.65","47,78,310","9,14,11,25,232.25","1,78,663"
"03-Sep-2024","EQ","1,967.00","1,967.00","1,936.45","1,964.50","1,940.90","1,941.25","1,952.15","1,975.75","1,351.65","46,94,322","9,16,40,03,289.55","1,46,119"
"02-Sep-2024","EQ","1,943.35","1,975.75","1,942.80","1,943.70","1,959.50","1,964.50","1,961.02","1,975.75","1,351.65","55,73,739","10,93,02,27,192.05","2,31,832"
"30-Aug-2024","EQ","1,938.00","1,950.00","1,928.00","1,933.35","1,949.85","1,943.70","1,940.67","1,951.00","1,351.65","1,34,66,759","26,13,45,16,922.15","2,46,824"
"29-Aug-2024","EQ","1,933.00","1,950.50","1,920.90","1,939.10","1,930.20","1,933.35","1,936.08","1,951.00","1,351.65","72,28,284","13,99,45,72,218.80","2,51,568"
"28-Aug-2024","EQ","1,906.90","1,951.00","1,897.40","1,900.10","1,938.00","1,939.10","1,935.93","1,951.00","1,351.65","65,14,531","12,61,16,99,907.10","2,39,601"
"27-Aug-2024","EQ","1,876.15","1,902.75","1,873.90","1,876.15","1,898.00","1,900.10","1,895.32","1,903.00","1,351.65","38,30,679","7,26,03,60,446.00","1,69,020"
"26-Aug-2024","EQ","1,870.00","1,888.75","1,864.00","1,862.10","1,878.00","1,876.15","1,879.70","1,903.00","1,351.65","37,28,589","7,00,86,12,072.55","1,64,417"
"23-Aug-2024","EQ","1,878.20","1,882.60","1,857.00","1,880.25","1,865.95","1,862.10","1,864.29","1,903.00","1,351.65","50,15,935","9,35,11,50,975.10","1,58,876"
"22-Aug-2024","EQ","1,884.00","1,893.65","1,869.70","1,872.70","1,879.95","1,880.25","1,880.39","1,903.00","1,351.65","43,00,287","8,08,62,21,002.75","1,85,241"
"21-Aug-2024","EQ","1,875.10","1,879.00","1,867.10","1,872.20","1,872.60","1,872.70","1,871.57","1,903.00","1,351.65","19,66,902","3,68,11,87,613.50","1,16,979"
"20-Aug-2024","EQ","1,880.00","1,885.70","1,868.20","1,864.80","1,871.00","1,872.20","1,875.20","1,903.00","1,351.65","38,70,333","7,25,76,35,525.75","1,41,879"
"19-Aug-2024","EQ","1,860.00","1,867.55","1,849.20","1,858.95","1,865.00","1,864.80","1,862.30","1,903.00","1,351.65","25,85,989","4,81,58,90,949.80","1,40,168"
"16-Aug-2024","EQ","1,850.00","1,861.85","1,829.50","1,823.25","1,856.95","1,858.95","1,844.85","1,903.00","1,351.65","73,35,657","13,53,31,80,793.15","2,18,353"
"14-Aug-2024","EQ","1,802.00","1,825.00","1,797.45","1,797.45","1,820.00","1,823.25","1,813.72","1,903.00","1,351.65","74,50,718","13,51,35,04,750.80","1,95,413"
"13-Aug-2024","EQ","1,810.00","1,810.00","1,789.05","1,797.40","1,795.95","1,797.45","1,799.30","1,903.00","1,351.65","41,76,918","7,51,55,36,069.05","1,52,390"
"12-Aug-2024","EQ","1,773.05","1,803.50","1,768.10","1,770.75","1,793.30","1,797.40","1,793.12","1,903.00","1,351.65","43,15,329","7,73,79,16,018.35","1,38,899"
"09-Aug-2024","EQ","1,771.25","1,780.75","1,756.00","1,743.15","1,770.70","1,770.75","1,766.78","1,903.00","1,351.65","42,58,524","7,52,38,90,127.90","1,30,511"
"08-Aug-2024","EQ","1,779.95","1,779.95","1,727.10","1,791.65","1,739.00","1,743.15","1,748.61","1,903.00","1,351.65","62,27,910","10,89,02,09,220.55","2,37,457"
"07-Aug-2024","EQ","1,796.00","1,797.90","1,762.10","1,751.10","1,792.00","1,791.65","1,782.20","1,903.00","1,351.65","50,94,329","9,07,91,19,381.90","1,89,924"
"06-Aug-2024","EQ","1,760.20","1,796.95","1,744.85","1,751.90","1,756.00","1,751.10","1,762.70","1,903.00","1,351.65","76,90,163","13,55,54,53,181.95","2,29,956"
"05-Aug-2024","EQ","1,784.95","1,797.50","1,718.55","1,821.20","1,751.45","1,751.90","1,748.15","1,903.00","1,351.65","1,07,36,703","18,76,93,78,971.85","3,57,150"
"02-Aug-2024","EQ","1,843.00","1,859.50","1,816.15","1,852.60","1,819.00","1,821.20","1,829.19","1,903.00","1,333.25","74,00,938","13,53,77,36,459.15","2,44,351"
"01-Aug-2024","EQ","1,856.10","1,867.90","1,845.10","1,868.25","1,847.65","1,852.60","1,854.74","1,903.00","1,333.25","74,75,014","13,86,42,07,889.10","2,87,435"
"31-Jul-2024","EQ","1,877.00","1,885.15","1,865.05","1,877.15","1,869.00","1,868.25","1,870.34","1,903.00","1,333.25","50,04,209","9,35,95,89,029.40","2,52,105"
"30-Jul-2024","EQ","1,871.10","1,879.95","1,860.00","1,871.10","1,875.20","1,877.15","1,870.20","1,903.00","1,333.25","27,21,265","5,08,93,17,285.25","1,60,022"
"29-Jul-2024","EQ","1,893.60","1,903.00","1,864.00","1,878.90","1,874.95","1,871.10","1,877.26","1,903.00","1,333.25","46,35,931","8,70,28,53,106.45","2,08,557"
"26-Jul-2024","EQ","1,825.35","1,883.00","1,825.35","1,824.85","1,880.00","1,878.90","1,871.89","1,883.00","1,324.25","1,13,69,047","21,28,15,66,352.95","3,13,143"
"25-Jul-2024","EQ","1,820.00","1,830.90","1,812.00","1,833.95","1,826.35","1,824.85","1,823.35","1,844.00","1,324.25","58,15,599","10,60,38,90,936.70","1,26,746"
"24-Jul-2024","EQ","1,837.50","1,842.35","1,819.60","1,836.90","1,835.70","1,833.95","1,830.65","1,844.00","1,324.25","60,02,845","10,98,90,83,504.35","1,82,691"
"23-Jul-2024","EQ","1,810.00","1,839.95","1,783.25","1,810.85","1,832.90","1,836.90","1,817.22","1,844.00","1,324.25","71,13,056","12,92,60,22,858.90","2,84,929"
"22-Jul-2024","EQ","1,800.15","1,823.00","1,792.95","1,792.95","1,810.00","1,810.85","1,810.74","1,844.00","1,324.25","84,62,126","15,32,27,28,881.10","2,86,478"
"19-Jul-2024","EQ","1,844.00","1,844.00","1,786.45","1,758.05","1,789.35","1,792.95","1,810.54","1,844.00","1,305.00","2,98,19,116","53,98,87,94,114.70","6,44,673"
"18-Jul-2024","EQ","1,719.00","1,765.40","1,719.00","1,726.05","1,764.05","1,758.05","1,747.57","1,765.40","1,305.00","1,12,48,896","19,65,82,77,359.25","3,41,763"
"16-Jul-2024","EQ","1,718.60","1,737.90","1,700.00","1,707.05","1,725.10","1,726.05","1,723.79","1,737.90","1,305.00","68,86,281","11,87,05,10,393.35","2,27,602"
"15-Jul-2024","EQ","1,726.20","1,728.00","1,702.65","1,711.75","1,709.00","1,707.05","1,715.63","1,733.00","1,305.00","69,42,230","11,91,03,04,891.25","1,77,986"
"12-Jul-2024","EQ","1,680.00","1,719.75","1,666.65","1,652.70","1,706.35","1,711.75","1,702.02","1,733.00","1,305.00","1,70,78,316","29,06,76,35,670.15","4,24,229"
"11-Jul-2024","EQ","1,656.00","1,665.00","1,642.05","1,648.25","1,652.00","1,652.70","1,654.43","1,733.00","1,305.00","88,57,679","14,65,44,03,571.10","2,29,626"
"10-Jul-2024","EQ","1,657.00","1,674.00","1,637.55","1,657.15","1,645.00","1,648.25","1,652.95","1,733.00","1,305.00","98,52,770","16,28,61,53,350.05","2,12,673"
"09-Jul-2024","EQ","1,659.90","1,666.75","1,651.00","1,661.65","1,656.20","1,657.15","1,659.82","1,733.00","1,305.00","51,91,182","8,61,64,14,737.65","1,80,329"
"08-Jul-2024","EQ","1,643.10","1,666.00","1,640.00","1,647.45","1,660.95","1,661.65","1,656.59","1,733.00","1,305.00","58,80,533","9,74,16,54,630.55","1,80,580"
"05-Jul-2024","EQ","1,651.45","1,665.85","1,633.35","1,650.65","1,641.10","1,647.45","1,652.13","1,733.00","1,305.00","70,65,022","11,67,23,61,071.65","1,97,833"
"04-Jul-2024","EQ","1,628.20","1,660.00","1,628.00","1,627.40","1,648.95","1,650.65","1,652.82","1,733.00","1,305.00","80,08,311","13,23,62,97,146.75","2,26,165"
"03-Jul-2024","EQ","1,625.00","1,636.00","1,606.00","1,621.05","1,629.25","1,627.40","1,621.60","1,733.00","1,305.00","72,69,965","11,78,90,03,344.75","1,57,551"
"02-Jul-2024","EQ","1,596.20","1,633.80","1,586.50","1,590.80","1,620.00","1,621.05","1,618.80","1,733.00","1,305.00","1,04,93,173","16,98,63,88,682.30","3,92,727"
"01-Jul-2024","EQ","1,559.50","1,599.90","1,559.50","1,566.75","1,586.00","1,590.80","1,588.60","1,733.00","1,305.00","68,01,771","10,80,52,77,301.65","2,44,645"
"28-Jun-2024","EQ","1,572.55","1,588.50","1,564.25","1,573.35","1,566.65","1,566.75","1,573.00","1,733.00","1,262.25","81,97,544","12,89,47,21,249.45","2,47,411"
"27-Jun-2024","EQ","1,538.45","1,578.40","1,532.05","1,540.70","1,571.00","1,573.35","1,562.84","1,733.00","1,262.25","1,47,57,754","23,06,40,65,426.25","3,35,798"
"26-Jun-2024","EQ","1,541.00","1,548.85","1,535.00","1,541.95","1,540.15","1,540.70","1,541.97","1,733.00","1,262.25","48,51,004","7,48,00,90,346.65","1,33,969"
"25-Jun-2024","EQ","1,526.00","1,543.90","1,520.35","1,527.15","1,540.00","1,541.95","1,536.34","1,733.00","1,262.25","45,51,525","6,99,26,69,447.30","1,62,269"
"24-Jun-2024","EQ","1,524.55","1,529.10","1,515.40","1,532.70","1,526.00","1,527.15","1,524.12","1,733.00","1,262.25","55,64,989","8,48,17,16,683.90","1,91,438"
"21-Jun-2024","EQ","1,545.00","1,557.75","1,523.70","1,515.40","1,525.10","1,532.70","1,538.98","1,733.00","1,262.25","1,73,01,941","26,62,72,64,655.05","3,86,255"
"20-Jun-2024","EQ","1,516.30","1,517.50","1,499.10","1,511.35","1,516.10","1,515.40","1,510.80","1,733.00","1,262.25","79,27,010","11,97,61,10,388.75","1,66,148"
"19-Jun-2024","EQ","1,505.00","1,515.65","1,496.70","1,498.20","1,510.25","1,511.35","1,508.16","1,733.00","1,262.25","54,93,456","8,28,50,25,892.10","1,84,453"
"18-Jun-2024","EQ","1,497.00","1,507.00","1,495.40","1,488.90","1,499.00","1,498.20","1,500.33","1,733.00","1,262.25","54,20,939","8,13,31,82,879.15","1,93,064"
"14-Jun-2024","EQ","1,503.70","1,503.70","1,486.05","1,493.95","1,488.50","1,488.90","1,489.97","1,733.00","1,262.25","42,37,727","6,31,40,88,833.20","1,61,152"
"13-Jun-2024","EQ","1,495.00","1,505.00","1,489.35","1,485.20","1,494.00","1,493.95","1,495.78","1,733.00","1,262.25","73,07,565","10,93,05,15,249.65","1,91,937"
"12-Jun-2024","EQ","1,507.00","1,508.75","1,482.75","1,495.75","1,486.40","1,485.20","1,493.28","1,733.00","1,262.25","95,64,320","14,28,22,18,151.55","2,08,574"
"11-Jun-2024","EQ","1,500.05","1,506.45","1,493.95","1,499.75","1,496.00","1,495.75","1,500.46","1,733.00","1,262.25","48,53,054","7,28,17,90,761.15","1,96,731"
"10-Jun-2024","EQ","1,525.30","1,529.80","1,497.30","1,533.60","1,498.10","1,499.75","1,504.76","1,733.00","1,262.25","68,10,606","10,24,83,20,789.20","2,15,749"
"07-Jun-2024","EQ","1,481.00","1,539.70","1,477.25","1,472.25","1,531.00","1,533.60","1,523.28","1,733.00","1,262.25","2,40,75,302","36,67,35,07,939.55","6,71,586"
"06-Jun-2024","EQ","1,444.95","1,474.30","1,437.50","1,430.10","1,473.00","1,472.25","1,460.72","1,733.00","1,262.25","1,26,60,930","18,49,40,14,220.35","4,27,537"
"05-Jun-2024","EQ","1,400.15","1,438.00","1,400.15","1,393.65","1,429.95","1,430.10","1,422.55","1,733.00","1,262.25","92,33,424","13,13,50,40,249.80","2,75,273"
"04-Jun-2024","EQ","1,409.00","1,415.00","1,358.35","1,405.90","1,400.05","1,393.65","1,394.53","1,733.00","1,262.25","1,37,36,134","19,15,54,47,817.95","3,89,770"
"03-Jun-2024","EQ","1,440.00","1,440.00","1,404.00","1,406.90","1,408.30","1,405.90","1,410.56","1,733.00","1,262.25","1,05,89,244","14,93,67,54,676.45","2,76,536"
"31-May-2024","EQ","1,409.80","1,436.75","1,400.00","1,427.45","1,407.00","1,406.90","1,414.33","1,733.00","1,262.25","3,71,13,815","52,49,12,66,228.35","4,80,522"
"30-May-2024","EQ","1,442.80","1,449.85","1,421.55","1,450.95","1,434.95","1,427.45","1,431.84","1,733.00","1,262.25","96,63,150","13,83,61,20,754.00","2,69,401"
"29-May-2024","EQ","1,465.40","1,465.50","1,450.00","1,467.05","1,455.00","1,450.95","1,454.96","1,733.00","1,262.25","74,01,634","10,76,90,91,064.90","2,45,143"
"28-May-2024","EQ","1,475.50","1,476.00","1,460.30","1,471.35","1,463.00","1,467.05","1,471.00","1,733.00","1,262.25","61,86,922","9,10,09,58,068.45","1,78,525"
"27-May-2024","EQ","1,471.85","1,479.60","1,460.25","1,465.10","1,471.00","1,471.35","1,470.82","1,733.00","1,262.25","58,21,844","8,56,28,95,961.60","2,09,335"
"24-May-2024","EQ","1,468.25","1,475.50","1,460.00","1,472.40","1,462.60","1,465.10","1,467.29","1,733.00","1,262.25","52,77,938","7,74,42,83,255.40","1,73,496"
"23-May-2024","EQ","1,454.70","1,478.15","1,450.00","1,454.80","1,471.05","1,472.40","1,469.37","1,733.00","1,262.25","86,41,428","12,69,74,20,682.20","3,00,489"
"22-May-2024","EQ","1,428.75","1,459.95","1,428.00","1,434.15","1,454.20","1,454.80","1,450.92","1,733.00","1,262.25","71,73,285","10,40,78,81,536.70","2,26,692"
"21-May-2024","EQ","1,430.00","1,444.70","1,428.40","1,443.65","1,435.55","1,434.15","1,435.51","1,733.00","1,262.25","67,52,663","9,69,35,16,261.30","2,04,780"
"18-May-2024","EQ","1,445.00","1,450.00","1,442.00","1,444.30","1,444.30","1,443.65","1,445.13","1,733.00","1,242.45","3,18,277","45,99,52,847.90","13,136"
"17-May-2024","EQ","1,457.00","1,457.00","1,439.25","1,453.35","1,445.00","1,444.30","1,445.43","1,733.00","1,242.45","75,42,860","10,90,26,58,147.90","1,70,369"
"16-May-2024","EQ","1,433.95","1,455.75","1,427.00","1,419.95","1,450.90","1,453.35","1,444.18","1,733.00","1,242.45","92,49,145","13,35,74,45,779.85","2,54,894"
"15-May-2024","EQ","1,426.00","1,431.80","1,418.55","1,424.70","1,420.00","1,419.95","1,422.38","1,733.00","1,242.45","43,27,544","6,15,54,30,094.40","1,86,636"
"14-May-2024","EQ","1,426.40","1,433.75","1,418.05","1,423.45","1,425.45","1,424.70","1,423.77","1,733.00","1,242.45","34,63,230","4,93,08,26,754.15","1,37,743"
"13-May-2024","EQ","1,425.00","1,425.00","1,411.20","1,424.90","1,423.75","1,423.45","1,418.38","1,733.00","1,242.45","37,35,954","5,29,90,06,122.20","1,89,679"
"10-May-2024","EQ","1,435.05","1,435.95","1,413.00","1,439.55","1,425.90","1,424.90","1,421.71","1,733.00","1,239.05","87,77,481","12,47,90,37,534.70","2,74,606"
"09-May-2024","EQ","1,427.55","1,449.95","1,424.85","1,427.30","1,434.15","1,439.55","1,439.59","1,733.00","1,239.05","60,88,406","8,76,48,17,592.90","2,96,655"
"08-May-2024","EQ","1,435.25","1,439.75","1,425.60","1,440.95","1,428.00","1,427.30","1,432.51","1,733.00","1,239.05","62,34,983","8,93,16,79,104.40","2,12,505"
"07-May-2024","EQ","1,424.95","1,443.35","1,415.60","1,425.90","1,438.00","1,440.95","1,429.44","1,733.00","1,239.05","60,80,661","8,69,19,54,830.50","1,65,156"
"06-May-2024","EQ","1,420.00","1,445.70","1,417.10","1,416.30","1,427.40","1,425.90","1,433.20","1,733.00","1,239.05","64,45,422","9,23,75,48,653.00","1,53,619"
"03-May-2024","EQ","1,422.10","1,424.80","1,403.20","1,414.45","1,415.75","1,416.30","1,412.37","1,733.00","1,239.05","88,42,345","12,48,86,25,513.05","2,75,760"
"02-May-2024","EQ","1,413.00","1,424.00","1,411.85","1,420.55","1,417.45","1,414.45","1,417.48","1,733.00","1,239.05","1,00,76,354","14,28,30,72,270.80","5,41,169"
"30-Apr-2024","EQ","1,434.70","1,436.55","1,417.55","1,434.75","1,421.75","1,420.55","1,427.00","1,733.00","1,239.05","69,36,588","9,89,85,42,475.00","2,57,285"
"29-Apr-2024","EQ","1,429.95","1,439.80","1,428.25","1,430.25","1,436.00","1,434.75","1,434.76","1,733.00","1,239.05","50,55,957","7,25,40,71,794.35","1,72,407"
"26-Apr-2024","EQ","1,439.70","1,445.40","1,427.00","1,438.45","1,432.00","1,430.25","1,435.15","1,733.00","1,215.00","80,62,444","11,57,08,21,186.60","3,31,963"
"25-Apr-2024","EQ","1,420.00","1,444.90","1,420.00","1,430.75","1,438.30","1,438.45","1,436.68","1,733.00","1,215.00","90,89,398","13,05,85,70,636.85","2,13,914"
"24-Apr-2024","EQ","1,444.30","1,444.30","1,427.05","1,442.40","1,433.55","1,430.75","1,433.90","1,733.00","1,215.00","42,68,213","6,12,01,74,208.45","1,88,856"
"23-Apr-2024","EQ","1,443.00","1,446.85","1,433.00","1,432.75","1,439.45","1,442.40","1,441.38","1,733.00","1,215.00","48,56,174","6,99,96,04,667.85","1,55,079"
"22-Apr-2024","EQ","1,419.90","1,436.85","1,413.05","1,411.25","1,434.50","1,432.75","1,423.20","1,733.00","1,215.00","58,59,087","8,33,86,45,897.90","1,94,813"
"19-Apr-2024","EQ","1,385.00","1,426.85","1,378.75","1,419.25","1,411.95","1,411.25","1,400.77","1,733.00","1,185.30","2,06,03,621","28,86,09,39,169.90","4,91,788"
"18-Apr-2024","EQ","1,421.10","1,444.70","1,407.50","1,414.45","1,429.50","1,419.25","1,422.24","1,733.00","1,185.30","2,21,07,945","31,44,28,52,348.50","3,80,213"
"16-Apr-2024","EQ","1,451.00","1,455.15","1,413.05","1,468.15","1,415.20","1,414.45","1,426.60","1,733.00","1,185.30","1,61,73,541","23,07,31,44,617.70","4,98,463"
"15-Apr-2024","EQ","1,480.00","1,491.95","1,461.05","1,484.75","1,467.25","1,468.15","1,471.43","1,733.00","1,185.30","85,31,224","12,55,30,72,127.80","2,79,992"
"12-Apr-2024","EQ","1,504.00","1,506.80","1,479.50","1,506.80","1,484.85","1,484.75","1,491.90","1,733.00","1,185.30","1,22,75,616","18,31,39,54,690.15","3,29,470"
"10-Apr-2024","EQ","1,500.35","1,509.85","1,484.55","1,494.85","1,506.50","1,506.80","1,500.18","1,733.00","1,185.30","67,44,595","10,11,81,34,819.35","2,31,665"
"09-Apr-2024","EQ","1,490.00","1,513.80","1,487.30","1,476.70","1,497.25","1,494.85","1,501.10","1,733.00","1,185.30","94,23,230","14,14,51,82,659.45","2,21,885"
"08-Apr-2024","EQ","1,483.00","1,490.95","1,474.10","1,479.10","1,475.50","1,476.70","1,480.51","1,733.00","1,185.30","66,10,887","9,78,75,17,054.25","1,82,211"
"05-Apr-2024","EQ","1,480.05","1,486.70","1,476.05","1,486.70","1,480.40","1,479.10","1,480.24","1,733.00","1,185.30","50,72,482","7,50,84,74,798.80","1,51,929"
"04-Apr-2024","EQ","1,490.55","1,495.65","1,468.00","1,480.65","1,489.00","1,486.70","1,481.80","1,733.00","1,185.30","1,11,86,915","16,57,67,57,070.95","3,13,152"
"03-Apr-2024","EQ","1,479.00","1,495.10","1,475.00","1,482.85","1,480.60","1,480.65","1,485.37","1,733.00","1,185.30","87,36,248","12,97,65,30,261.30","2,06,909"
"02-Apr-2024","EQ","1,484.85","1,493.15","1,480.85","1,495.45","1,483.90","1,482.85","1,484.83","1,733.00","1,185.30","72,79,400","10,80,87,00,023.30","2,16,472"
"01-Apr-2024","EQ","1,525.00","1,529.95","1,492.80","1,498.05","1,497.50","1,495.45","1,505.46","1,733.00","1,185.30","65,80,002","9,90,59,17,258.20","2,33,368"
"28-Mar-2024","EQ","1,487.15","1,511.80","1,487.15","1,483.85","1,495.25","1,498.05","1,502.78","1,733.00","1,185.30","1,24,99,530","18,78,40,20,019.00","2,88,652"
